run_id,loop,T,ts,stats_start_step,estimator,solver,RMSE,max_norm_err,MHE_scheme,MHE_horizon,mean_solver_time,median_solver_time,std_solver_time,min_solver_time,max_solver_time
51c9ba33,47,5.0,0.01,0,EKF,,6.279494897474911,6.659351648959352,,,0.14074730543705988,0.14074730543705993,5.551115123125783e-17,0.14074730543705993,0.14074730543705993
51c9ba33,47,5.0,0.01,0,MHE (OSQP),osqp,0.45943494802971985,6.659351648959352,"single-shooting, smoothing",10,2.920143880266223,2.90089996997267,0.058479339205740125,2.7871999773196876,3.1166999833658338
51c9ba33,47,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.38984528419249453,6.659351648959352,"single-shooting, smoothing",10,1.0674953772030975,1.057450019288808,0.06641151181027093,0.9052000241354108,1.2540000025182962
51c9ba33,47,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.3513190844609077,6.659351648959352,"single-shooting, smoothing",10,1.0786936843865795,1.0748999775387347,0.06894098399346923,0.9000000427477062,1.2732999748550355
51c9ba33,48,5.0,0.01,0,EKF,,6.27478401104307,6.511090893509568,,,0.1384445110348959,0.13844451103489586,5.551115123125783e-17,0.13844451103489586,0.13844451103489586
51c9ba33,48,5.0,0.01,0,MHE (OSQP),osqp,0.39591845755565885,6.511090893509568,"single-shooting, smoothing",10,2.92496361369901,2.9021500376984477,0.07838567169205671,2.833399979863316,3.309599997010082
51c9ba33,48,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.3237749125539827,6.511090893509568,"single-shooting, smoothing",10,1.0559531263425015,1.0506000253371894,0.06214574868265637,0.9001000435091555,1.2326000141911209
51c9ba33,48,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.27435780420217504,6.511090893509568,"single-shooting, smoothing",10,1.0809000016127237,1.0729000205174088,0.07076936243783467,0.902600004337728,1.278500014450401
51c9ba33,49,5.0,0.01,0,EKF,,6.2823872737526285,6.559661385163375,,,0.13835688619809353,0.13835688619809355,2.7755575615628914e-17,0.13835688619809355,0.13835688619809355
51c9ba33,49,5.0,0.01,0,MHE (OSQP),osqp,0.31886132146533863,6.409717435021272,"single-shooting, smoothing",10,2.8964986263303345,2.88909999653697,0.0383968263219451,2.7925000176765025,3.0200000037439167
