run_id,loop,estimator,T,time,estimation_error_norm
5274f047,40,LMHE3,5.0,3.37,0.134213
5274f047,40,EKF,5.0,3.38,0.319011
5274f047,40,LMHE1,5.0,3.38,0.248149
5274f047,40,LMHE2,5.0,3.38,0.178032
5274f047,40,LMHE3,5.0,3.38,0.144548
5274f047,40,EKF,5.0,3.39,0.332325
5274f047,40,LMHE1,5.0,3.39,0.258916
5274f047,40,LMHE2,5.0,3.39,0.169563
5274f047,40,LMHE3,5.0,3.39,0.147126
5274f047,40,EKF,5.0,3.40,0.340333
5274f047,40,LMHE1,5.0,3.40,0.268843
5274f047,40,LMHE2,5.0,3.40,0.183614
5274f047,40,LMHE3,5.0,3.40,0.156149
5274f047,40,EKF,5.0,3.41,0.332007
5274f047,40,LMHE1,5.0,3.41,0.256918
5274f047,40,LMHE2,5.0,3.41,0.126303
5274f047,40,LMHE3,5.0,3.41,0.132224
5274f047,40,EKF,5.0,3.42,0.360820
5274f047,40,LMHE1,5.0,3.42,0.286668
5274f047,40,LMHE2,5.0,3.42,0.201302
5274f047,40,LMHE3,5.0,3.42,0.161769
5274f047,40,EKF,5.0,3.43,0.362843
5274f047,40,LMHE1,5.0,3.43,0.290429
5274f047,40,LMHE2,5.0,3.43,0.177271
5274f047,40,LMHE3,5.0,3.43,0.163158
5274f047,40,EKF,5.0,3.44,0.380400
5274f047,40,LMHE1,5.0,3.44,0.313062
5274f047,40,LMHE2,5.0,3.44,0.229821
5274f047,40,LMHE3,5.0,3.44,0.190240
5274f047,40,EKF,5.0,3.45,0.387469
5274f047,40,LMHE1,5.0,3.45,0.323745
5274f047,40,LMHE2,5.0,3.45,0.224112
5274f047,40,LMHE3,5.0,3.45,0.202002
5274f047,40,EKF,5.0,3.46,0.380183
5274f047,40,LMHE1,5.0,3.46,0.314131
5274f047,40,LMHE2,5.0,3.46,0.174469
5274f047,40,LMHE3,5.0,3.46,0.182863
5274f047,40,EKF,5.0,3.47,0.372527
